blockNumber,txHash,token_symbols,token_addresses,pools,pool_addresses
16089433,0x09a96d2c81404dd0ead449d674ef38d4c6c9747e2907a9ca1fb314db3939fb55,ICHI WETH FUSE,0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x970b9bb2c0444f5e81e9d0efb84c8ccdcdcaf84d,ICHI-WETH-0.0005(usp3) ICHI-FUSE-0.003(usp3) FUSE-WETH(usp2),0x4f845c5ccf059002894d4e05cad5735ceceed68b 0x83120de2f1fdd3076b66cc35a74476ee057bceda 0x4ce3687fed17e19324f23e305593ab13bbd55c4d
16089434,0xf4eb4efc6890af452275233e44e84a5bb4536f23b98d32eaa66b466368019095,WETH VOW DAI USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb 0x6b175474e89094c44da98b954eedeac495271d0f 0xdac17f958d2ee523a2206206994597c13d831ec7,DAI-WETH-0.0005(usp3) 3pool(curv) VOW-WETH-0.010(usp3) VOW-USDT(usp2),0x60594a405d53811d3bc4766596efd80fd545a270 0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7 0x5a90cc31652e68df288fab4a0c0f39d7c069fef7 0x1e49768714e438e789047f48fd386686a5707db2
16089436,0x3977ff94a43f4ff860c2cd03d09bee842604f55a36f5f09412a4f05df599e08a,WETH VOW USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb 0xdac17f958d2ee523a2206206994597c13d831ec7,WETH-USDT-0.0005(usp3) VOW-WETH(sush) VOW-USDT(usp2),0x11b815efb8f581194ae79006d24e0d814b7697f6 0xc5439474166c2d8a41b9d4e47786bd7030b33ed6 0x1e49768714e438e789047f48fd386686a5707db2
16089439,0xd691c4dd9ff3339843c4b95c9afaef0bd2814d1b8084e4b104ca8e97261f24ac,RIO WETH RST,0xf21661d0d1d76d3ecb8e1b9f1c923dbfffae4097 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1a76bffd6d1fc1660e1d0e0552fde51ddbb120cf,WETH-RIO(usp2) RST-RIO(usp2) RST-WETH(usp2),0x0b85b3000bef3e26e01428d1b525a532ea7513b8 0x4502988e070f96cf3bea50b4811cd5844e13a81b 0x0f027d40c80d8f70f77d3884776531f80b21d20e
16089439,0xd6a46496fbc4cec384939430eac8d54b86dbcc4342dac1a0bb97418f23989b90,CREAM WETH,0x2ba592f78db6436527729929aaf6c908497cb200 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CREAM-WETH(sush),0xf169cea51eb51774cf107c88309717dda20be167
16089445,0xcffd80c5bd92b23206aef67782991d5765a4edb5f66b40585234e47bedc23a05,WETH MAGIC,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,MAGIC-WETH(usp2) MAGIC-WETH(sush),0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590 0x8d308e01f0401345996552dc391e44c4f3ce8754
16089446,0x3ecb7203efce2440c4c64af2eaaebd206a22446ad908c660531f568d123fdb30,USDC WETH USDT BLANK,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdac17f958d2ee523a2206206994597c13d831ec7 0x41a3dba3d677e573636ba691a70ff2d606c29666,WETH-USDT-0.0005(usp3) BLANK-WETH(usp2) USDC-USDT-0.0001(usp3) BLANK-USDC-0.010(usp3),0x11b815efb8f581194ae79006d24e0d814b7697f6 0xd8a07e9fe071106bf29536b93e8c9a26527af787 0x3416cf6c708da44db2624d63ea0aaef7113527c6 0x57f6aa0fc73237b2de52b0335b53c38ecca1160c
16089447,0xfcb6012510a5294da8cbedddb1b12d4cc2607425cfb840ed72b915530f0826b0,GLQ WETH,0x9f9c8ec3534c3ce16f928381372bfbfbfb9f4d24 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GLQ-WETH(usp2) GLQ-WETH-0.003(usp3),0x7d9c8d888d03df89461c645bd1108ae138b63a2a 0xa704450357c156386726215ea521bec3f34b9651
16089452,0x955bffeeea6e483c283ee9a8a688354bdaa4a3d0ae9e3280571b178b77de553e,XPR WBTC MTL USDT,0xd7efb00d12c2c13131fd319336fdf952525da2af 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0xf433089366899d83a9f26a773d59ec7ecf30355e 0xdac17f958d2ee523a2206206994597c13d831ec7,WBTC-USDT(usp2) USDT-MTL(usp2) XPR-MTL(usp2) XPR-USDT(usp2),0x0de0fa91b6dbab8c8503aaa2d1dfa91a192cb149 0xd873f9187ed9166118b10f61ff85c5005709670e 0x6c782082552ddccb98190a4d353e04bdd330a9f8 0xb63c2f390803119a98ac63a371bcc657e366df0f
16089455,0xc8f96874def8671fc15e9e77fbb9c1b89bd403f635fe4623f54e9b6efef301ec,CREAM WETH,0x2ba592f78db6436527729929aaf6c908497cb200 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CREAM-WETH(sush),0xf169cea51eb51774cf107c88309717dda20be167
16089462,0x779035b06d049ac50194bf9b4bec650b22684765df51e7a90383d8ee0009ef81,XPR MTL USDT,0xd7efb00d12c2c13131fd319336fdf952525da2af 0xf433089366899d83a9f26a773d59ec7ecf30355e 0xdac17f958d2ee523a2206206994597c13d831ec7,USDT-MTL(usp2) XPR-MTL(usp2) XPR-USDT(usp2),0xd873f9187ed9166118b10f61ff85c5005709670e 0x6c782082552ddccb98190a4d353e04bdd330a9f8 0xb63c2f390803119a98ac63a371bcc657e366df0f
16089462,0x57c3ea91140b8726223f7db5a22aaa3584287d983bde74bc65a7fce02f04a4e3,BNT RPL WETH POWR,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0xd33526068d116ce69f19a9ee46f0bd304f21a51f 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x595832f8fc6bf59c85c527fec3740a1b7a361269,WETH-RPL-0.003(usp3) POWR-WETH-0.0005(usp3),0xe42318ea3b998e8355a3da364eb9d48ec725eb45 0xe3fe800b0de664bf0bca8ad58ecbc73b259047b0
16089466,0xe398c96a4f54180f2f3049a553a59181c71cada44f9b300073862aa8a47d76b3,XPR WBTC USDT,0xd7efb00d12c2c13131fd319336fdf952525da2af 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0xdac17f958d2ee523a2206206994597c13d831ec7,WBTC-XPR(usp2) XPR-USDT(usp2),0x39993cf130593b571165f4f932799d3bcb62a1d2 0xb63c2f390803119a98ac63a371bcc657e366df0f
16089468,0x99b5543e61824691bfdfb8ee45237afbdd44c4fa80a9699d1482f1523f6e4296,GLQ WETH,0x9f9c8ec3534c3ce16f928381372bfbfbfb9f4d24 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GLQ-WETH(usp2) GLQ-WETH-0.003(usp3),0x7d9c8d888d03df89461c645bd1108ae138b63a2a 0xa704450357c156386726215ea521bec3f34b9651
16089474,0x1488e1a9912d9d63a6d56ecc171bdd539a115b68052b09d9c3ade516e2b98d6e,USDC WETH CGG,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43,USDC-WETH-0.0005(usp3) CGG-USDC(usp2) CGG-WETH(usp2),0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640 0xe8e5d6786431d2d8c18a90feac1f5e7d9bf225cc 0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17
16089495,0xf2d53ab1fa0f6e39e77a213b146fd0657751c854c7a4af7368981c4e85a24fb3,TYRANT WETH,0x8ee325ae3e54e83956ef2d5952d3c8bc1fa6ec27 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,TYRANT-WETH(usp2) TYRANT-WETH-0.010(usp3),0x3af73bb96b335fc0fd2c4cf39ce95f3ff8c8de66 0x301f3bf35ed8572f53fbcfb81eda3daff96a827d
16089499,0xde807f0e8f38fc412043844964d0f8dfbb156293b99c859c3c480ccc1083a985,WETH ZAP,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x6781a0f84c7e9e846dcb84a9a5bd49333067b104,ZAP-WETH(usp2) ZAP-WETH-0.010(usp3),0xde2e46992bd4f86471b52f21dac2d7c9f6deac26 0xd4acb4b634990f95a794cc123fa86176408f3dd2
16089502,0x2ec56e0593a063f440182f9b5880ab1c4f822606d335116385e2c03d1d68d072,LINK WETH ZAP,0x514910771af9ca656af840dff83e8264ecf986ca 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x6781a0f84c7e9e846dcb84a9a5bd49333067b104,LINK_60/BAND_10/ZAP_10/TRB_10/AXIAv3_10(blcr) ZAP-WETH(usp2) LINK-WETH(sush),0xbf11db4e63c72c5dffde0f5831d667817c9e9ad5 0xde2e46992bd4f86471b52f21dac2d7c9f6deac26 0xc40d16476380e4037e6b1a2594caf6a6cc8da967
16089503,0x68ab0ffa1885e1d6e8b4d3a8b9e51d5357ebd89aa7b585d1db8edb341f38d93b,MTA WETH,0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MTA-WETH(usp2),0x0d0d65e7a7db277d3e0f5e1676325e75f3340455
16089506,0xb6fbc2a4b7e97270cf2f30d3e267cb13feb66116aa5cc6f07927a31153084e64,WETH VOW USDT UNI-V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb 0xdac17f958d2ee523a2206206994597c13d831ec7 0x97be09f2523b39b835da9ea3857cfa1d3c660cbb,WETH-USDT-0.0005(usp3) VOW-UNI-V2(usp2) VOW-WETH-0.010(usp3) UNI-V2-USDT(usp2),0x11b815efb8f581194ae79006d24e0d814b7697f6 0xf848e97469538830b0b147152524184a255b9106 0x5a90cc31652e68df288fab4a0c0f39d7c069fef7 0xdb5247366afd7712e6dcaffa3e7077423a852f65
16089514,0x54c3825f49f4f5c4c453f1e7aa7e58b166fb5e54b140ade2294d41e32a0cf9da,USDC WETH CGG,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43,USDC-WETH-0.0005(usp3) CGG-USDC(usp2) CGG-WETH(usp2),0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640 0xe8e5d6786431d2d8c18a90feac1f5e7d9bf225cc 0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17
16089520,0x385a3239d6a38d3b5b28fb3901d257aca927d073a206e24b3b7d78dac442fe4a,BNT WETH ZCN,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xb9ef770b6a5e12e45983c5d80545258aa38f3b78,ZCN-WETH(usp2),0xa6890ac41e3a99a427bef68398bf06119fb5e211
16089521,0x376d5d3da4f27dafb28314dca0fa3a36e8ee1554ab050d791bf0a0b60b4c8222,USDC WETH CGG,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43,USDC-WETH-0.0005(usp3) CGG-USDC(usp2) CGG-WETH(usp2),0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640 0xe8e5d6786431d2d8c18a90feac1f5e7d9bf225cc 0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17
16089523,0x61e4c6dd0963b10e63188a203b16fc5059f3776cda63adb05886c8b9ae0ea575,WETH FOLD,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xd084944d3c05cd115c09d072b9f44ba3e0e45921,WETH-FOLD(sush),0xa914a9b9e03b6af84f9c6bd2e0e8d27d405695db
16089524,0x13942a4fc3b245a58aaca1c82d9ba7f2dd409f0155a36d032323c8146a6ce309,USDC EURS crvEURSUSDC WETH EURT agEUR,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xdb25f211ab05b1c97d595516f45794528a807ad8 0x3d229e1b4faab62f621ef2f6a610961f7bd7b23b 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc581b735a1688071a1746c968e0798d642ede491 0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,agEUR-USDC-0.0001(usp3) WETH-EURT-0.0005(usp3) USDC-WETH-0.0005(usp3) (curv) (curv),0x735a26a57a0a0069dfabd41595a970faf5e1ee8b 0x1ae3b4cee159c2a75190d2f89d7fca249c5dad03 0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640 0x98a7f18d4e56cfe84e3d081b40001b3d5bd3eb8b 0xb9446c4ef5ebe66268da6700d26f96273de3d571
16089528,0xa1b8267b0f4f2bb3142082820bb533492f72917a84aa5850869188a136d318a2,LINK WETH QNT,0x514910771af9ca656af840dff83e8264ecf986ca 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x4a220e6096b25eadb88358cb44068a3248254675,QNT-LINK-0.003(usp3) QNT-WETH-0.003(usp3) LINK-WETH(sush),0x09fe8c4ab566d6c9392cb3a04a902f4cd4d3e1fe 0x24ee2c6b9597f035088cda8575e9d5e15a84b9df 0xc40d16476380e4037e6b1a2594caf6a6cc8da967
16089533,0x140b2239936546bd647845d3bf18ca4969fb30dc94bfaf072111aa2881eb4682,CREAM WETH,0x2ba592f78db6436527729929aaf6c908497cb200 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CREAM-WETH(sush),0xf169cea51eb51774cf107c88309717dda20be167
16089545,0x2eef9dca279894c4fa80d042fff5be6720aad3e531b9a7ccbd0d4cc7b5d2b2e8,USDC EURS WETH agEUR WXRP,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xdb25f211ab05b1c97d595516f45794528a807ad8 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1a7e4e63778b4f12a199c062f3efdd288afcbce8 0x39fbbabf11738317a448031930706cd3e612e1b9,USDC-EURS(usp2) WXRP-WETH(sush) agEUR-WETH-0.0005(usp3) WXRP-USDC(sush) (curv),0x767055e2a9f15783b1ec5ef134a89acf3165332f 0xa7a8edfda2b8bf1e5084e2765811effee21ef918 0x8db1b906d47dfc1d84a87fc49bd0522e285b98b9 0xea9b00b169dda4cbc9fa0a64b0d1e4a6a23a3f34 0xb9446c4ef5ebe66268da6700d26f96273de3d571
16089554,0xac9c84c8fa5546e7db706625004183b9de001e0b0a159215e2af7988b97dc4ac,USDC WETH CGG,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43,USDC-WETH-0.0005(usp3) CGG-USDC(usp2) CGG-WETH(usp2),0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640 0xe8e5d6786431d2d8c18a90feac1f5e7d9bf225cc 0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17
16089558,0x2750591ffe955ba3d55daaf57acfe60c7e27a6b52c81fa4c20392c303a82b360,USDC WETH CGG,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43,USDC-WETH-0.0001(usp3) CGG-USDC(usp2) CGG-WETH(usp2),0xe0554a476a092703abdb3ef35c80e0d76d32939f 0xe8e5d6786431d2d8c18a90feac1f5e7d9bf225cc 0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17
16089559,0x4e5e891a54d947a1c9868c764329cf476a9fded4574f1a8861c5fa45d33c7b8f,USDC WETH CGG,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43,USDC-WETH-0.0001(usp3) CGG-USDC(usp2) CGG-WETH(usp2),0xe0554a476a092703abdb3ef35c80e0d76d32939f 0xe8e5d6786431d2d8c18a90feac1f5e7d9bf225cc 0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17
16089560,0x3f3d402d2359e656c770d94af583e8bc0c6ab1af0845d59592b8a15793e9717f,ICHI WBTC WETH wNXM,0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0d438f3b5175bebc262bf23753c1e53d03432bde,wNXM-ICHI-0.003(usp3) WBTC-WETH-0.0005(usp3) ICHI-WBTC-0.003(usp3) wNXM-WETH(usp2),0x96467eae14bf1da07b5fedd07b2a4030b8f1481d 0x4585fe77225b41b697c938b018e2ac67ac5a20c0 0x1622f1bef90233a6993f3bc85759adf5b9d9d7b9 0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27
16089565,0xefa0f26197f5a5ae66b0c43b393039f4a7f6cda834c96beee3ed329182af0faa,USDC WETH CGG,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43,USDC-WETH-0.0005(usp3) CGG-USDC(usp2) CGG-WETH(usp2),0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640 0xe8e5d6786431d2d8c18a90feac1f5e7d9bf225cc 0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17
16089568,0x104c249123162cd06cd653069eeb7096156fb7721d3123732c371922442b78a3,FRAX WETH SYN USDT,0x853d955acef822db058eb8505911ed77f175b99e 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0f2d719407fdbeff09d87557abb7232601fd9f29 0xdac17f958d2ee523a2206206994597c13d831ec7,WETH-USDT(sush) FRAX-USDT-0.0005(usp3) SYN-WETH(sush),0x06da0fd433c1a5d7a4faa01111c044910a184553 0xc2a856c3aff2110c1171b8f942256d40e980c726 0x4a86c01d67965f8cb3d0aaa2c655705e64097c31
16089574,0x74403a26bbb6ad49699249da80e8e67c49b1f8cb26d394685182e733202fcb46,BNT WETH BORING ZCN,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xbc19712feb3a26080ebf6f2f7849b417fdd792ca 0xb9ef770b6a5e12e45983c5d80545258aa38f3b78,BORING-WETH(usp2) ZCN-WETH(usp2),0x8d9f34af8d66ab7a84ce1241426510dfecea868f 0xa6890ac41e3a99a427bef68398bf06119fb5e211
16089577,0x8389850ff299a65df0f60b43b8d0a5352e39ecfb3f9f6f2d728ed5c39f33d4ce,LINK WETH MAGIC ZAP,0x514910771af9ca656af840dff83e8264ecf986ca 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a 0x6781a0f84c7e9e846dcb84a9a5bd49333067b104,ZAP-WETH(usp2) MAGIC-WETH(sush) LINK_60/BAND_10/TRB_10/AXIAv3_10/ZAP_10(blcr) MAGIC-WETH(usp2),0xde2e46992bd4f86471b52f21dac2d7c9f6deac26 0x8d308e01f0401345996552dc391e44c4f3ce8754 0xa1ec308f05bca8acc84eaf76bc9c92a52ac25415 0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590
16089577,0x1e090c516c6e7b8abc9e02b482bee8957c4f99d5d7823518968def540087e54f,WETH BICO,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xf17e65822b568b3903685a7c9f496cf7656cc6c2,WETH-BICO(sush),0x55d8ec728ea72477c6db12ca497a803c8db361e9
16089581,0xd498e263bb270219b15c79ab130c4501cc262c4529f371055ab2d69c9039b09e,RIO rUSD WETH,0xf21661d0d1d76d3ecb8e1b9f1c923dbfffae4097 0xf9a2d7e60a3297e513317ad1d7ce101cc4c6c8f6 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH-rUSD(usp2) WETH-RIO-0.003(usp3) RIO-rUSD(usp2),0x9eb369241e4270796e665ea1afac355cb99f0c32 0x5b7e3e37a1aa6369386e5939053779abd3597508 0x06ed871e5a66bebf0af6fb768d343b1d14a04b5b
16089581,0x5a33d8ce5b1d57cf05b30556af9db84fa2a987072bf431509d1194bf6e69b950,xRIO RIO WETH,0x0b4ac2ba3d4924c9a06d9c1d08d7867059a39cc1 0xf21661d0d1d76d3ecb8e1b9f1c923dbfffae4097 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,xRIO-RIO-0.010(usp3) WETH-RIO(usp2) xRIO-WETH(usp2),0x93fc90fb0af89e369de076dd4389168189ae639b 0x0b85b3000bef3e26e01428d1b525a532ea7513b8 0x3c5838ae8f28c411a8795453f6f948b7f3e53b0a
16089582,0xb85fd25d4964f28347341b171f9dfd4140684de547ea59bd1bf43570d1f66464,RIO WETH RST,0xf21661d0d1d76d3ecb8e1b9f1c923dbfffae4097 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1a76bffd6d1fc1660e1d0e0552fde51ddbb120cf,WETH-RIO(usp2) RST-RIO(usp2) RST-WETH(usp2),0x0b85b3000bef3e26e01428d1b525a532ea7513b8 0x4502988e070f96cf3bea50b4811cd5844e13a81b 0x0f027d40c80d8f70f77d3884776531f80b21d20e
16089583,0xd3f8670091bc38be98bb15a1d86efcd1d4a53e7c134c2d1a1ff807baf5e9d8a9,ANKR WETH YFI,0x8290333cef9e6d528dd5618fb97a76f268f3edd4 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,ANKR-WETH(usp2) YFI-WETH-0.003(usp3),0x5201883feeb05822ce25c9af8ab41fc78ca73fa9 0x04916039b1f59d9745bf6e0a21f191d1e0a84287
16089589,0x674688dd17b80559b9e730805aa5222760c83ea4fff5a96c273c1c3b7ed5c77e,ARTEM WETH GMEE,0x9b83f827928abdf18cf1f7e67053572b9bceff3a 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,ARTEM-GMEE(usp2) ARTEM-WETH(usp2) WETH-GMEE(usp2),0xb370a9d1139e556ed93861a5111e9486e48bf369 0x790aaa43d71c05ec521a66a529069ae9733a6735 0x4c083084c9d50334b343c44ec97d16011303cc73
16089591,0x56f45ef73bb47c021bc4af5c5768f66186aac8ae103b7e0417f0ff9059b1c2ad,APE PRIMATE WETH,0x4d224452801aced8b2f0aebe155379bb5d594381 0x46e98ffe40e408ba6412beb670507e083c8b95ff 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,APE-WETH-0.003(usp3) PRIMATE-APE(sush) PRIMATE-WETH(usp2),0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf 0xdbb69ea87507525fffbd1c4f1ad6f7d30a9a402e 0x2a8d7ab0133f53c977302dcb0460fa86eccec9ec
16089594,0xb69dc5050cc70a994232499d03ded76b981981eb0b181790a1cd1fd1cc2a26c2,CREAM WETH,0x2ba592f78db6436527729929aaf6c908497cb200 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CREAM-WETH(sush),0xf169cea51eb51774cf107c88309717dda20be167
16089594,0x23845ad3de264d6c0cb6de7ddd881d7394c714a5ad599af4beb65974d2eac918,APE WETH USDT,0x4d224452801aced8b2f0aebe155379bb5d594381 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdac17f958d2ee523a2206206994597c13d831ec7,APE-WETH-0.003(usp3) WETH-USDT-0.0005(usp3) APE-USDT(sush),0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf 0x11b815efb8f581194ae79006d24e0d814b7697f6 0xb27c7b131cf4915bec6c4bc1ce2f33f9ee434b9f
16089595,0x9ea93e8375dcbed7eb63e34f5520e20834b720aaa177a345ce22eae8d097e318,APE WETH USDT,0x4d224452801aced8b2f0aebe155379bb5d594381 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdac17f958d2ee523a2206206994597c13d831ec7,APE-WETH-0.003(usp3) APE-USDT-0.003(usp3) WETH-USDT-0.0005(usp3),0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf 0x3ed96d54be53868edbc3ad5ccc4995710d187dc4 0x11b815efb8f581194ae79006d24e0d814b7697f6
16089610,0x023afb684a7719c8105cb721f7946c9bde68db720a2465303ea053d47beb9c0e,USDC GST,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x473037de59cf9484632f4a27b509cfe8d4a31404,GST-USDC(usp2),0xf6b6d608e8aad7a40597f280aa5206fceb0b9364
16089626,0xdcb2c176dbcf5c7a271b74a1da5aa80901b7685a0f3db63be3fa6c76d93585b5,ORN WETH USDT,0x0258f474786ddfd37abce6df6bbb1dd5dfc4434a 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdac17f958d2ee523a2206206994597c13d831ec7,ORN-WETH(usp2) WETH-USDT-0.0005(usp3),0x6c8b0dee9e90ea9f790da5daf6f5b20d23b39689 0x11b815efb8f581194ae79006d24e0d814b7697f6
16089629,0xe863deabb6b28923ff579ac52b7bcd81d413f17fca800a55aa65113e830b9d1a,VEGA WETH,0xcb84d72e61e383767c4dfeb2d8ff7f4fb89abc6e 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH-VEGA(sush) WETH-VEGA-0.003(usp3),0x29c827ce49accf68a1a278c67c9d30c52fbbc348 0xb42eede6ad429b38da26817aeb163f216e34b7f8
16089638,0x2dd3582f6d924a18d2d8770b2574341e23a4cdd6e7bdde05c733d91c69dd8969,CREAM WETH,0x2ba592f78db6436527729929aaf6c908497cb200 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CREAM-WETH(sush),0xf169cea51eb51774cf107c88309717dda20be167
16089638,0x3cf29ca0d8b889073960cb99405193eb08616819003e8440a34cad8a903539af,WETH VXL,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x16cc8367055ae7e9157dbcb9d86fd6ce82522b31,VXL-WETH(usp2),0x3a08144d5dd55e7d8f6fc8d8e9c76c74bbed1729
16089639,0x4f8f8fdbdeea0b901c848abd4c9f71f7431095b0c8a2762a17d30723d7d50495,ARTEM WETH REVV,0x9b83f827928abdf18cf1f7e67053572b9bceff3a 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x557b933a7c2c45672b610f8954a3deb39a51a8ca,ARTEM-WETH(usp2) REVV-WETH(usp2) REVV-ARTEM(usp2),0x790aaa43d71c05ec521a66a529069ae9733a6735 0x724d5c9c618a2152e99a45649a3b8cf198321f46 0xe229a818d7e9f74a6ebbce9a2b2ebc8d7004edd2
16089640,0x9d6f37b2d3b4166ef3c1d8de5032ee2eb15b0cfa315c0fc128d959c198946de4,ARTEM WETH REVV,0x9b83f827928abdf18cf1f7e67053572b9bceff3a 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x557b933a7c2c45672b610f8954a3deb39a51a8ca,ARTEM-WETH(usp2) REVV-WETH(sush) REVV-ARTEM(usp2),0x790aaa43d71c05ec521a66a529069ae9733a6735 0xc926990039045611eb1de520c1e249fd0d20a8ea 0xe229a818d7e9f74a6ebbce9a2b2ebc8d7004edd2
